"3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1840857142857143","0.1840857142857143","0.1840857142857143","0.9966","0.9966","0.9966","0.05562857142857143","0.05562857142857143","0.05562857142857143","0.9964","0.9964","0.9964","0.06078571428571428","0.06078571428571428","0.06078571428571428","0.9968","0.9968","0.9968","0.05854285714285714","0.05854285714285714","0.05854285714285714","0.9968","0.9968","0.9968","0.8489857142857142","0.8489857142857142","0.8489857142857142","0.9779","0.9779","0.9779","0.855","0.855","0.855","0.97675","0.97675","0.97675","0.8356857142857143","0.8356857142857143","0.8356857142857143","0.97695","0.97695","0.97695","0.7741428571428571","0.7741428571428571","0.7741428571428571","0.9844666666666667","0.9844666666666667","0.9844666666666667","0.7740571428571429","0.7740571428571429","0.7740571428571429","0.9844666666666667","0.9844666666666667","0.9844666666666667","0.7396714285714285","0.7396714285714285","0.7396714285714285","0.9863333333333333","0.9863333333333333","0.9863333333333333","0.013514285714285715","0.013514285714285715","0.013514285714285715","0.9952","0.9952","0.9952","0.015157142857142857","0.015157142857142857","0.015157142857142857","0.9944","0.9944","0.9944","0.015385714285714286","0.015385714285714286","0.015385714285714286","0.9952","0.9952","0.9952","0.5074428571428572","0.5074428571428572","0.5074428571428572","0.9913","0.9913","0.9913","0.5072714285714286","0.5072714285714286","0.5072714285714286","0.9913","0.9913","0.9913","0.4904428571428571","0.4904428571428571","0.4904428571428571","0.9912","0.9912","0.9912"
"3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18485714285714286","0.18485714285714286","0.18485714285714286","0.9966","0.9966","0.9966","0.056357142857142856","0.056357142857142856","0.056357142857142856","0.9964","0.9964","0.9964","0.06168571428571429","0.06168571428571429","0.06168571428571429","0.9972","0.9972","0.9972","0.05892857142857143","0.05892857142857143","0.05892857142857143","0.9964","0.9964","0.9964","0.8500714285714286","0.8500714285714286","0.8500714285714286","0.9781","0.9781","0.9781","0.8548714285714286","0.8548714285714286","0.8548714285714286","0.97835","0.97835","0.97835","0.8383571428571429","0.8383571428571429","0.8383571428571429","0.97785","0.97785","0.97785","0.7742857142857142","0.7742857142857142","0.7742857142857142","0.9852","0.9852","0.9852","0.7750428571428571","0.7750428571428571","0.7750428571428571","0.985","0.985","0.985","0.7377857142857143","0.7377857142857143","0.7377857142857143","0.9861333333333333","0.9861333333333333","0.9861333333333333","0.013242857142857143","0.013242857142857143","0.013242857142857143","0.9952","0.9952","0.9952","0.01507142857142857","0.01507142857142857","0.01507142857142857","0.9952","0.9952","0.9952","0.01537142857142857","0.01537142857142857","0.01537142857142857","0.9952","0.9952","0.9952","0.5107","0.5107","0.5107","0.9923","0.9923","0.9923","0.5056857142857143","0.5056857142857143","0.5056857142857143","0.9923","0.9923","0.9923","0.4924857142857143","0.4924857142857143","0.4924857142857143","0.9936","0.9936","0.9936"
"3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1851142857142857","0.1851142857142857","0.1851142857142857","0.9974","0.9974","0.9974","0.05567142857142857","0.05567142857142857","0.05567142857142857","0.9972","0.9972","0.9972","0.06141428571428571","0.06141428571428571","0.06141428571428571","0.9968","0.9968","0.9968","0.05884285714285714","0.05884285714285714","0.05884285714285714","0.9968","0.9968","0.9968","0.8508714285714286","0.8508714285714286","0.8508714285714286","0.98045","0.98045","0.98045","0.8553428571428572","0.8553428571428572","0.8553428571428572","0.9804","0.9804","0.9804","0.8388142857142857","0.8388142857142857","0.8388142857142857","0.97925","0.97925","0.97925","0.7750857142857143","0.7750857142857143","0.7750857142857143","0.9868","0.9868","0.9868","0.7725142857142857","0.7725142857142857","0.7725142857142857","0.9869333333333333","0.9869333333333333","0.9869333333333333","0.7401142857142857","0.7401142857142857","0.7401142857142857","0.9862666666666666","0.9862666666666666","0.9862666666666666","0.013585714285714286","0.013585714285714286","0.013585714285714286","0.9952","0.9952","0.9952","0.014885714285714285","0.014885714285714285","0.014885714285714285","0.9944","0.9944","0.9944","0.015385714285714286","0.015385714285714286","0.015385714285714286","0.9952","0.9952","0.9952","0.5085428571428572","0.5085428571428572","0.5085428571428572","0.9927","0.9927","0.9927","0.5111571428571429","0.5111571428571429","0.5111571428571429","0.9927","0.9927","0.9927","0.48887142857142857","0.48887142857142857","0.48887142857142857","0.9941","0.9941","0.9941"
"3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18454285714285715","0.18454285714285715","0.18454285714285715","0.9972","0.9972","0.9972","","","","","","","0.05967142857142857","0.05967142857142857","0.05967142857142857","0.9964","0.9964","0.9964","0.0591","0.0591","0.0591","0.9968","0.9968","0.9968","0.8526428571428571","0.8526428571428571","0.8526428571428571","0.9819","0.9819","0.9819","0.8572857142857143","0.8572857142857143","0.8572857142857143","0.9825","0.9825","0.9825","0.8412714285714286","0.8412714285714286","0.8412714285714286","0.98135","0.98135","0.98135","0.7768857142857143","0.7768857142857143","0.7768857142857143","0.987","0.987","0.987","0.7696714285714286","0.7696714285714286","0.7696714285714286","0.9874666666666667","0.9874666666666667","0.9874666666666667","0.7413428571428572","0.7413428571428572","0.7413428571428572","0.9865333333333334","0.9865333333333334","0.9865333333333334","0.013785714285714287","0.013785714285714287","0.013785714285714287","0.9952","0.9952","0.9952","0.014928571428571428","0.014928571428571428","0.014928571428571428","0.9952","0.9952","0.9952","0.015485714285714285","0.015485714285714285","0.015485714285714285","0.9952","0.9952","0.9952","0.5076142857142857","0.5076142857142857","0.5076142857142857","0.9934","0.9934","0.9934","0.5093714285714286","0.5093714285714286","0.5093714285714286","0.9941","0.9941","0.9941","0.4953714285714286","0.4953714285714286","0.4953714285714286","0.9941","0.9941","0.9941"
"3800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1844","0.1844","0.1844","0.9972","0.9972","0.9972","","","","","","","0.06131428571428572","0.06131428571428572","0.06131428571428572","0.998","0.998","0.998","0.05821428571428571","0.05821428571428571","0.05821428571428571","0.998","0.998","0.998","0.8551142857142857","0.8551142857142857","0.8551142857142857","0.9829","0.9829","0.9829","0.8579857142857142","0.8579857142857142","0.8579857142857142","0.9823","0.9823","0.9823","0.8416","0.8416","0.8416","0.983","0.983","0.983","0.7755142857142857","0.7755142857142857","0.7755142857142857","0.9874","0.9874","0.9874","0.7683857142857143","0.7683857142857143","0.7683857142857143","0.9883333333333333","0.9883333333333333","0.9883333333333333","0.7418428571428571","0.7418428571428571","0.7418428571428571","0.9878666666666667","0.9878666666666667","0.9878666666666667","0.01332857142857143","0.01332857142857143","0.01332857142857143","0.996","0.996","0.996","0.015157142857142857","0.015157142857142857","0.015157142857142857","0.9944","0.9944","0.9944","0.015385714285714286","0.015385714285714286","0.015385714285714286","0.9952","0.9952","0.9952","0.5080714285714286","0.5080714285714286","0.5080714285714286","0.9951","0.9951","0.9951","0.5074714285714286","0.5074714285714286","0.5074714285714286","0.9949","0.9949","0.9949","0.49482857142857145","0.49482857142857145","0.49482857142857145","0.9945","0.9945","0.9945"
"3900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18612857142857142","0.18612857142857142","0.18612857142857142","0.9984","0.9984","0.9984","","","","","","","0.059957142857142855","0.059957142857142855","0.059957142857142855","0.9976","0.9976","0.9976","0.058957142857142854","0.058957142857142854","0.058957142857142854","0.9968","0.9968","0.9968","0.8540714285714286","0.8540714285714286","0.8540714285714286","0.9833","0.9833","0.9833","0.8582714285714286","0.8582714285714286","0.8582714285714286","0.98415","0.98415","0.98415","0.8427571428571429","0.8427571428571429","0.8427571428571429","0.98425","0.98425","0.98425","0.7764","0.7764","0.7764","0.9882666666666666","0.9882666666666666","0.9882666666666666","0.7712857142857142","0.7712857142857142","0.7712857142857142","0.9894666666666667","0.9894666666666667","0.9894666666666667","0.7387714285714285","0.7387714285714285","0.7387714285714285","0.9888","0.9888","0.9888","0.013757142857142857","0.013757142857142857","0.013757142857142857","0.996","0.996","0.996","0.014971428571428571","0.014971428571428571","0.014971428571428571","0.9952","0.9952","0.9952","0.015314285714285714","0.015314285714285714","0.015314285714285714","0.9952","0.9952","0.9952","0.5103142857142857","0.5103142857142857","0.5103142857142857","0.9962","0.9962","0.9962","0.5088714285714285","0.5088714285714285","0.5088714285714285","0.9949","0.9949","0.9949","0.4945","0.4945","0.4945","0.995","0.995","0.995"
"4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18657142857142858","0.18657142857142858","0.18657142857142858","0.9976","0.9976","0.9976","","","","","","","0.06017142857142857","0.06017142857142857","0.06017142857142857","0.9972","0.9972","0.9972","0.058814285714285715","0.058814285714285715","0.058814285714285715","0.9972","0.9972","0.9972","0.8550714285714286","0.8550714285714286","0.8550714285714286","0.9848","0.9848","0.9848","0.8611142857142857","0.8611142857142857","0.8611142857142857","0.98575","0.98575","0.98575","0.8440714285714286","0.8440714285714286","0.8440714285714286","0.9852","0.9852","0.9852","0.7773428571428571","0.7773428571428571","0.7773428571428571","0.9901333333333333","0.9901333333333333","0.9901333333333333","0.7714428571428571","0.7714428571428571","0.7714428571428571","0.9905333333333334","0.9905333333333334","0.9905333333333334","0.7412285714285715","0.7412285714285715","0.7412285714285715","0.9896666666666667","0.9896666666666667","0.9896666666666667","0.01302857142857143","0.01302857142857143","0.01302857142857143","0.9952","0.9952","0.9952","0.015042857142857143","0.015042857142857143","0.015042857142857143","0.9944","0.9944","0.9944","0.0156","0.0156","0.0156","0.9952","0.9952","0.9952","0.5077857142857143","0.5077857142857143","0.5077857142857143","0.9964","0.9964","0.9964","0.5112571428571429","0.5112571428571429","0.5112571428571429","0.9959","0.9959","0.9959","0.49585714285714283","0.49585714285714283","0.49585714285714283","0.9958","0.9958","0.9958"
"4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1864","0.1864","0.1864","0.9974","0.9974","0.9974","","","","","","","0.06075714285714286","0.06075714285714286","0.06075714285714286","0.9972","0.9972","0.9972","0.05991428571428571","0.05991428571428571","0.05991428571428571","0.9976","0.9976","0.9976","0.8541857142857143","0.8541857142857143","0.8541857142857143","0.98585","0.98585","0.98585","0.8619285714285714","0.8619285714285714","0.8619285714285714","0.9857","0.9857","0.9857","0.8434714285714285","0.8434714285714285","0.8434714285714285","0.98685","0.98685","0.98685","0.7765714285714286","0.7765714285714286","0.7765714285714286","0.9904666666666667","0.9904666666666667","0.9904666666666667","0.7720285714285714","0.7720285714285714","0.7720285714285714","0.9918666666666667","0.9918666666666667","0.9918666666666667","0.7430571428571429","0.7430571428571429","0.7430571428571429","0.9913333333333333","0.9913333333333333","0.9913333333333333","0.013614285714285714","0.013614285714285714","0.013614285714285714","0.9952","0.9952","0.9952","0.015085714285714286","0.015085714285714286","0.015085714285714286","0.9944","0.9944","0.9944","0.015585714285714286","0.015585714285714286","0.015585714285714286","0.9952","0.9952","0.9952","0.5081571428571429","0.5081571428571429","0.5081571428571429","0.9973","0.9973","0.9973","0.5059142857142858","0.5059142857142858","0.5059142857142858","0.9967","0.9967","0.9967","0.4952","0.4952","0.4952","0.9968","0.9968","0.9968"
"4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18567142857142857","0.18567142857142857","0.18567142857142857","0.998","0.998","0.998","","","","","","","0.06168571428571429","0.06168571428571429","0.06168571428571429","0.9972","0.9972","0.9972","0.059014285714285714","0.059014285714285714","0.059014285714285714","0.9972","0.9972","0.9972","0.8565714285714285","0.8565714285714285","0.8565714285714285","0.98755","0.98755","0.98755","0.8628","0.8628","0.8628","0.98715","0.98715","0.98715","0.8454285714285714","0.8454285714285714","0.8454285714285714","0.98795","0.98795","0.98795","0.7768285714285714","0.7768285714285714","0.7768285714285714","0.9916","0.9916","0.9916","0.7719","0.7719","0.7719","0.9917333333333334","0.9917333333333334","0.9917333333333334","0.7423857142857143","0.7423857142857143","0.7423857142857143","0.9912","0.9912","0.9912","0.013385714285714286","0.013385714285714286","0.013385714285714286","0.996","0.996","0.996","0.014642857142857143","0.014642857142857143","0.014642857142857143","0.9952","0.9952","0.9952","0.01507142857142857","0.01507142857142857","0.01507142857142857","0.9952","0.9952","0.9952","0.5091285714285714","0.5091285714285714","0.5091285714285714","0.9981","0.9981","0.9981","0.5089","0.5089","0.5089","0.998","0.998","0.998","0.4951285714285714","0.4951285714285714","0.4951285714285714","0.9964","0.9964","0.9964"
"4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1841142857142857","0.1841142857142857","0.1841142857142857","0.9978","0.9978","0.9978","","","","","","","0.0608","0.0608","0.0608","0.9972","0.9972","0.9972","0.059957142857142855","0.059957142857142855","0.059957142857142855","0.9976","0.9976","0.9976","0.8567571428571429","0.8567571428571429","0.8567571428571429","0.989","0.989","0.989","0.8639142857142857","0.8639142857142857","0.8639142857142857","0.98825","0.98825","0.98825","0.8457","0.8457","0.8457","0.98925","0.98925","0.98925","0.7757","0.7757","0.7757","0.9918","0.9918","0.9918","0.7721","0.7721","0.7721","0.9928666666666667","0.9928666666666667","0.9928666666666667","0.7411428571428571","0.7411428571428571","0.7411428571428571","0.9927333333333334","0.9927333333333334","0.9927333333333334","0.013671428571428572","0.013671428571428572","0.013671428571428572","0.9952","0.9952","0.9952","0.01472857142857143","0.01472857142857143","0.01472857142857143","0.9952","0.9952","0.9952","0.014985714285714286","0.014985714285714286","0.014985714285714286","0.9952","0.9952","0.9952","0.5074857142857143","0.5074857142857143","0.5074857142857143","0.9984","0.9984","0.9984","0.5086","0.5086","0.5086","0.9983","0.9983","0.9983","0.49492857142857144","0.49492857142857144","0.49492857142857144","0.9981","0.9981","0.9981"
"4400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18587142857142858","0.18587142857142858","0.18587142857142858","0.9982","0.9982","0.9982","","","","","","","0.061285714285714284","0.061285714285714284","0.061285714285714284","0.9972","0.9972","0.9972","0.059685714285714286","0.059685714285714286","0.059685714285714286","0.9976","0.9976","0.9976","0.8583714285714286","0.8583714285714286","0.8583714285714286","0.9893","0.9893","0.9893","0.8630857142857142","0.8630857142857142","0.8630857142857142","0.98925","0.98925","0.98925","0.8459142857142857","0.8459142857142857","0.8459142857142857","0.9894","0.9894","0.9894","0.7758714285714285","0.7758714285714285","0.7758714285714285","0.9926","0.9926","0.9926","0.7732142857142857","0.7732142857142857","0.7732142857142857","0.9929333333333333","0.9929333333333333","0.9929333333333333","0.7430428571428571","0.7430428571428571","0.7430428571428571","0.9936","0.9936","0.9936","0.013314285714285714","0.013314285714285714","0.013314285714285714","0.9952","0.9952","0.9952","0.015157142857142857","0.015157142857142857","0.015157142857142857","0.9952","0.9952","0.9952","0.01502857142857143","0.01502857142857143","0.01502857142857143","0.9952","0.9952","0.9952","0.5075","0.5075","0.5075","0.9981","0.9981","0.9981","0.5084142857142857","0.5084142857142857","0.5084142857142857","0.9984","0.9984","0.9984","0.4942857142857143","0.4942857142857143","0.4942857142857143","0.9979","0.9979","0.9979"
"4500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18532857142857143","0.18532857142857143","0.18532857142857143","0.998","0.998","0.998","","","","","","","0.06028571428571428","0.06028571428571428","0.06028571428571428","0.9976","0.9976","0.9976","0.060071428571428574","0.060071428571428574","0.060071428571428574","0.998","0.998","0.998","0.8565142857142857","0.8565142857142857","0.8565142857142857","0.98955","0.98955","0.98955","0.8616285714285714","0.8616285714285714","0.8616285714285714","0.9889","0.9889","0.9889","0.8454285714285714","0.8454285714285714","0.8454285714285714","0.98945","0.98945","0.98945","0.7737","0.7737","0.7737","0.9934666666666667","0.9934666666666667","0.9934666666666667","0.7733428571428571","0.7733428571428571","0.7733428571428571","0.9928666666666667","0.9928666666666667","0.9928666666666667","0.7409571428571429","0.7409571428571429","0.7409571428571429","0.9932666666666666","0.9932666666666666","0.9932666666666666","0.013457142857142857","0.013457142857142857","0.013457142857142857","0.9952","0.9952","0.9952","0.0149","0.0149","0.0149","0.9944","0.9944","0.9944","0.015128571428571429","0.015128571428571429","0.015128571428571429","0.9952","0.9952","0.9952","0.5050428571428571","0.5050428571428571","0.5050428571428571","0.9979","0.9979","0.9979","0.5053714285714286","0.5053714285714286","0.5053714285714286","0.9983","0.9983","0.9983","0.4906","0.4906","0.4906","0.997","0.997","0.997"
"4600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1848857142857143","0.1848857142857143","0.1848857142857143","0.9988","0.9988","0.9988","","","","","","","0.060257142857142856","0.060257142857142856","0.060257142857142856","0.9972","0.9972","0.9972","0.05891428571428572","0.05891428571428572","0.05891428571428572","0.9976","0.9976","0.9976","0.8550142857142857","0.8550142857142857","0.8550142857142857","0.9896","0.9896","0.9896","0.8614571428571428","0.8614571428571428","0.8614571428571428","0.98965","0.98965","0.98965","0.8425571428571429","0.8425571428571429","0.8425571428571429","0.98945","0.98945","0.98945","0.7743285714285715","0.7743285714285715","0.7743285714285715","0.9937333333333334","0.9937333333333334","0.9937333333333334","0.7728428571428572","0.7728428571428572","0.7728428571428572","0.9934","0.9934","0.9934","0.7427857142857143","0.7427857142857143","0.7427857142857143","0.9946","0.9946","0.9946","0.01307142857142857","0.01307142857142857","0.01307142857142857","0.9952","0.9952","0.9952","0.01502857142857143","0.01502857142857143","0.01502857142857143","0.9952","0.9952","0.9952","0.015","0.015","0.015","0.9952","0.9952","0.9952","0.5031714285714286","0.5031714285714286","0.5031714285714286","0.9984","0.9984","0.9984","0.5026428571428572","0.5026428571428572","0.5026428571428572","0.9983","0.9983","0.9983","0.4903571428571429","0.4903571428571429","0.4903571428571429","0.9975","0.9975","0.9975"
"4700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18445714285714285","0.18445714285714285","0.18445714285714285","0.9988","0.9988","0.9988","","","","","","","0.06022857142857143","0.06022857142857143","0.06022857142857143","0.9976","0.9976","0.9976","0.05914285714285714","0.05914285714285714","0.05914285714285714","0.9976","0.9976","0.9976","0.8532571428571428","0.8532571428571428","0.8532571428571428","0.98955","0.98955","0.98955","0.8611571428571428","0.8611571428571428","0.8611571428571428","0.9901","0.9901","0.9901","0.8422285714285714","0.8422285714285714","0.8422285714285714","0.9895","0.9895","0.9895","0.7757142857142857","0.7757142857142857","0.7757142857142857","0.9936666666666667","0.9936666666666667","0.9936666666666667","0.7738714285714285","0.7738714285714285","0.7738714285714285","0.9936","0.9936","0.9936","0.7438714285714285","0.7438714285714285","0.7438714285714285","0.9948","0.9948","0.9948","0.013342857142857142","0.013342857142857142","0.013342857142857142","0.996","0.996","0.996","0.0151","0.0151","0.0151","0.9952","0.9952","0.9952","0.015142857142857144","0.015142857142857144","0.015142857142857144","0.9952","0.9952","0.9952","0.5020571428571429","0.5020571428571429","0.5020571428571429","0.998","0.998","0.998","0.5008","0.5008","0.5008","0.9984","0.9984","0.9984","0.4895857142857143","0.4895857142857143","0.4895857142857143","0.9981","0.9981","0.9981"
"4800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1848857142857143","0.1848857142857143","0.1848857142857143","0.9984","0.9984","0.9984","","","","","","","0.06081428571428572","0.06081428571428572","0.06081428571428572","0.9972","0.9972","0.9972","0.05947142857142857","0.05947142857142857","0.05947142857142857","0.998","0.998","0.998","0.8548","0.8548","0.8548","0.99005","0.99005","0.99005","0.8601428571428571","0.8601428571428571","0.8601428571428571","0.98995","0.98995","0.98995","0.8422","0.8422","0.8422","0.99005","0.99005","0.99005","0.7758285714285714","0.7758285714285714","0.7758285714285714","0.9940666666666667","0.9940666666666667","0.9940666666666667","0.7726285714285714","0.7726285714285714","0.7726285714285714","0.9946","0.9946","0.9946","0.7435285714285714","0.7435285714285714","0.7435285714285714","0.9948","0.9948","0.9948","0.013228571428571428","0.013228571428571428","0.013228571428571428","0.996","0.996","0.996","0.014785714285714286","0.014785714285714286","0.014785714285714286","0.9952","0.9952","0.9952","0.015214285714285715","0.015214285714285715","0.015214285714285715","0.9952","0.9952","0.9952","0.5032571428571428","0.5032571428571428","0.5032571428571428","0.9988","0.9988","0.9988","0.5001714285714286","0.5001714285714286","0.5001714285714286","0.9984","0.9984","0.9984","0.4901142857142857","0.4901142857142857","0.4901142857142857","0.9978","0.9978","0.9978"
"4900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18462857142857142","0.18462857142857142","0.18462857142857142","0.998","0.998","0.998","","","","","","","0.0607","0.0607","0.0607","0.9972","0.9972","0.9972","0.05954285714285714","0.05954285714285714","0.05954285714285714","0.9976","0.9976","0.9976","0.8534","0.8534","0.8534","0.9902","0.9902","0.9902","0.8605428571428572","0.8605428571428572","0.8605428571428572","0.9899","0.9899","0.9899","0.842","0.842","0.842","0.9905","0.9905","0.9905","0.7762857142857142","0.7762857142857142","0.7762857142857142","0.9947333333333334","0.9947333333333334","0.9947333333333334","0.7722142857142857","0.7722142857142857","0.7722142857142857","0.9944","0.9944","0.9944","0.7418571428571429","0.7418571428571429","0.7418571428571429","0.9949333333333333","0.9949333333333333","0.9949333333333333","0.013342857142857142","0.013342857142857142","0.013342857142857142","0.9952","0.9952","0.9952","0.014357142857142857","0.014357142857142857","0.014357142857142857","0.9952","0.9952","0.9952","0.015085714285714286","0.015085714285714286","0.015085714285714286","0.9952","0.9952","0.9952","0.5003857142857143","0.5003857142857143","0.5003857142857143","0.9984","0.9984","0.9984","0.501","0.501","0.501","0.9983","0.9983","0.9983","0.48751428571428573","0.48751428571428573","0.48751428571428573","0.9977","0.9977","0.9977"
"5000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18455714285714286","0.18455714285714286","0.18455714285714286","0.9986","0.9986","0.9986","","","","","","","0.060385714285714286","0.060385714285714286","0.060385714285714286","0.9972","0.9972","0.9972","0.0589","0.0589","0.0589","0.998","0.998","0.998","0.8552285714285714","0.8552285714285714","0.8552285714285714","0.99025","0.99025","0.99025","0.8597","0.8597","0.8597","0.9898","0.9898","0.9898","0.8413857142857143","0.8413857142857143","0.8413857142857143","0.99055","0.99055","0.99055","0.7757285714285714","0.7757285714285714","0.7757285714285714","0.9943333333333333","0.9943333333333333","0.9943333333333333","0.7727428571428572","0.7727428571428572","0.7727428571428572","0.9952666666666666","0.9952666666666666","0.9952666666666666","0.7421857142857143","0.7421857142857143","0.7421857142857143","0.9954","0.9954","0.9954","0.013514285714285715","0.013514285714285715","0.013514285714285715","0.996","0.996","0.996","0.014814285714285714","0.014814285714285714","0.014814285714285714","0.9952","0.9952","0.9952","0.014985714285714286","0.014985714285714286","0.014985714285714286","0.9952","0.9952","0.9952","0.5012142857142857","0.5012142857142857","0.5012142857142857","0.9983","0.9983","0.9983","0.4981285714285714","0.4981285714285714","0.4981285714285714","0.9986","0.9986","0.9986","0.48734285714285713","0.48734285714285713","0.48734285714285713","0.9979","0.9979","0.9979"